date,$open,$high,$low,$close,$volume,$amount
2026-03-09,390.04998779296875,401.5899963378906,381.3999938964844,398.67999267578125,67018900,
2026-03-10,402.2200012207031,406.5899963378906,398.19000244140625,399.239990234375,59258700,
2026-03-11,402.2799987792969,416.3800048828125,402.1499938964844,407.82000732421875,62559900,
2026-03-12,405.17999267578125,406.5,394.6499938964844,395.010009765625,60973800,
2026-03-13,399.1650085449219,400.1600036621094,389.95001220703125,391.20001220703125,57370326,
