date,$open,$high,$low,$close,$volume,$amount
2026-03-09,176.82042919903367,182.90010189125664,175.55049367782217,182.64010620117188,177213600,
2026-03-10,182.39012758732315,186.42991760168223,182.00014929336922,184.760009765625,179118500,
2026-03-11,185.91000366210938,187.6199951171875,184.4499969482422,186.02999877929688,145280400,
2026-03-12,184.0500030517578,184.94000244140625,181.75,183.13999938964844,155762700,
2026-03-13,184.91000366210938,186.08999633789062,179.94000244140625,180.25,156420571,
