date,$open,$high,$low,$close,$volume,$amount
2026-03-09,210.4499969482422,213.82000732421875,207.11000061035156,213.49000549316406,54642900,
2026-03-10,214.19000244140625,215.64999389648438,212.42999267578125,214.3300018310547,35678800,
2026-03-11,215.7100067138672,217.0,211.35000610351562,212.64999389648438,34199300,
2026-03-12,210.38999938964844,211.7100067138672,208.14999389648438,209.52999877929688,44349500,
2026-03-13,209.39999389648438,210.55999755859375,206.22000122070312,207.6699981689453,34201623,
