date,$open,$high,$low,$close,$volume,$amount
2026-03-09,404.9200134277344,410.2099914550781,403.5,409.4100036621094,30131900,
2026-03-10,410.0299987792969,410.20001220703125,402.92999267578125,405.760009765625,31706400,
2026-03-11,405.57000732421875,409.010009765625,401.5899963378906,404.8800048828125,25512100,
2026-03-12,404.6300048828125,406.1199951171875,401.7099914550781,401.8599853515625,27263900,
2026-03-13,400.7200012207031,404.79998779296875,394.25,395.54998779296875,26350249,
