date,$open,$high,$low,$close,$volume,$amount
2026-03-09,189.36000061035156,202.97000122070312,189.02000427246094,202.67999267578125,38877200,
2026-03-10,202.50999450683594,206.58999633789062,202.1999969482422,203.22999572753906,29139200,
2026-03-11,205.11000061035156,209.2100067138672,203.6300048828125,204.8300018310547,23076400,
2026-03-12,202.8300018310547,203.6199951171875,196.6699981689453,197.74000549316406,28886900,
2026-03-13,198.11500549316406,199.67999267578125,192.27000427246094,193.38999938964844,27033741,
